tconst,originalTitle,isAdult,startYear,runtimeMinutes,averageRating,numVotes,title,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,poster_url,original_language
tt0069818,Il boss,0,1973,109,6.9,1954,Le boss,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,it
tt0069822,Breezy,0,1973,106,7.0,5148,Breezy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0069824,"Fratello sole, sorella luna",0,1972,135,7.1,4515,François et le chemin du soleil,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,it
tt0069833,Valdez il mezzosangue,0,1973,98,6.0,2222,Chino,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0069834,Cahill U.S. Marshal,0,1973,103,6.4,6520,Les cordes de la potence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0069838,La campana del infierno,0,1973,106,5.7,1363,La cloche de l'enfer,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,es
tt0069841,Cannibal Girls,0,1973,84,4.6,1149,Des filles cannibales,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0069847,Carry on Abroad,0,1972,88,6.4,3777,L'Ile en folie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0069865,Charley Varrick,0,1973,111,7.5,12104,Tuez Charley Varrick!,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0069883,Cinderella Liberty,0,1973,117,6.8,2091,Permission d'aimer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0069890,Cleopatra Jones,0,1973,89,5.9,2990,Dynamite Jones,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
tt0069895,The Crazies,0,1973,103,6.1,13082,La Nuit des fous vivants,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,en
tt0069897,Coffy,0,1973,90,6.8,11224,"Coffy, la panthère noire de Harlem",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0069920,I corpi presentano tracce di violenza carnale,0,1973,89,6.5,6612,Torso,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,it
tt0069945,Dark Star,0,1974,83,6.2,24226,Dark Star - L'étoile noire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,en
tt0069946,The Day of the Dolphin,0,1973,104,6.0,3149,Le Jour du dauphin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,en
tt0069947,The Day of the Jackal,0,1973,143,7.8,40432,Chacal,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0069956,Il paese del sesso selvaggio,0,1972,93,5.4,2256,Au pays de l'exorcisme,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,it
tt0069966,Detroit 9000,0,1973,106,6.3,1041,S.O.S. Black Guns,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0069967,Deux hommes dans la ville,0,1973,100,7.3,4369,Deux hommes dans la ville,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt0069989,The Don Is Dead,0,1973,115,6.2,1247,Le Don est mort,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0069990,Don Juan ou Si Don Juan était une femme...,0,1973,90,4.9,1023,Don Juan ou Si Don Juan était une femme...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0069995,Don't Look Now,0,1973,110,7.2,54898,Ne vous retournez pas,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,en
tt0070016,Charlotte's Web,0,1973,94,6.9,20390,Le Petit Monde de Charlotte,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070022,Electra Glide in Blue,0,1973,114,7.1,5688,Electra Glide in Blue,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,en
tt0070030,Emperor of the North Pole,0,1973,118,7.2,6273,L'empereur du Nord,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070034,Enter the Dragon,0,1973,102,7.6,103154,Opération dragon,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070040,El espíritu de la colmena,0,1973,98,7.8,18285,L'esprit de la ruche,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,es
tt0070046,Executive Action,0,1973,91,6.7,2782,Executive Action,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070047,The Exorcist,0,1973,122,8.1,391239,L'exorciste - version intégrale,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0070061,"Film d'amore e d'anarchia, ovvero 'stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...'",0,1973,124,7.7,3022,Film d'amour et d'anarchie,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,it
tt0070077,The Friends of Eddie Coyle,0,1973,102,7.4,10599,Adieu mon salaud,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070078,From Beyond the Grave,0,1974,98,6.6,4549,Frissons d'outre-tombe,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0070085,Furyô anego den: Inoshika Ochô,0,1973,88,6.7,3191,Sexe et Furie,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0070116,Glissements progressifs du plaisir,0,1974,105,6.2,1148,Glissements progressifs du plaisir,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,fr
tt0070121,Godspell: A Musical Based on the Gospel According to St. Matthew,0,1973,103,6.5,3375,Godspell,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,en
tt0070122,Gojira tai Megaro,0,1973,81,4.7,5955,Godzilla 1980,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0070130,La grande bouffe,0,1973,130,7.1,13157,La grande bouffe,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt0070155,The Harder They Come,0,1972,103,6.9,6186,"Tout, tout de suite",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,en
tt0070169,Hell Up in Harlem,0,1973,94,5.9,1528,Casse dans la ville,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070184,Hitler: The Last Ten Days,0,1973,106,6.5,1575,Les dix derniers jours d'Hitler,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070190,Horror Hospital,0,1973,90,5.3,1575,La Griffe de Frankenstein,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,en
tt0070215,Il mio nome è Nessuno,0,1973,116,7.3,26756,Mon nom est Personne,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,it
tt0070217,Iluminacja,0,1973,91,7.1,1632,Illumination,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,pl
tt0070222,Invasion of the Bee Girls,0,1973,86,4.9,2780,L'invasion des femmes abeilles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,en
tt0070233,Ivan Vasilevich menyaet professiyu,0,1973,88,8.2,16392,Ivan Vassilievitch change de profession,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,ru
tt0070239,Jesus Christ Superstar,0,1973,106,7.3,27015,Jesus Christ Superstar,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,en
tt0070242,Jimi Hendrix,0,1973,98,7.7,1713,A Film About Jimi Hendrix,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
tt0070245,Hiroshima shitô hen,0,1973,99,7.5,1630,Qui sera le boss à Hiroshima?,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0070246,Jingi naki tatakai,0,1973,99,7.4,3767,Combat sans code d'honneur,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0070248,Jonathan Livingston Seagull,0,1973,99,5.9,2066,Jonathan Livingston goéland,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070262,Kalina krasnaya,0,1974,110,7.7,1714,L'obier rouge,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ru
tt0070287,The Last American Hero,0,1973,95,6.3,1767,Last American Hero,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,en
tt0070290,The Last Detail,0,1973,104,7.5,24505,La dernière corvée,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070291,The Last of Sheila,0,1973,120,7.2,6451,Les Invitations dangereuses,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,en
tt0070292,The Laughing Policeman,0,1973,112,6.3,2797,Le Flic ricanant,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0070294,The Legend of Hell House,0,1973,95,6.7,12928,La Maison des damnés,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0070297,The Legend of the 7 Golden Vampires,0,1974,89,5.8,4234,Les 7 Vampires d'or,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,zh
tt0070299,Die Legende von Paul und Paula,0,1973,105,6.8,1126,La légende de Paul et Paula,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,de
tt0070328,Live and Let Die,0,1973,121,6.7,105667,Vivre et laisser mourir,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0070334,The Long Goodbye,0,1973,112,7.5,30611,Le Privé,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070337,Lost Horizon,0,1973,150,5.2,2580,Horizons perdus,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,es
tt0070350,The Mack,0,1973,110,6.5,2972,Le mac,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070351,The MacKintosh Man,0,1973,98,6.3,4514,Le piège,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0070354,Le magnifique,0,1973,95,7.1,5520,Le magnifique,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt0070355,Magnum Force,0,1973,124,7.2,60819,Magnum Force,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,en
tt0070356,Mais où est donc passée la 7ème compagnie,0,1973,95,6.9,2116,Mais où est donc passée la 7ème compagnie...,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,fr
tt0070358,Malizia,0,1973,97,6.3,2924,Malicia,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,it
tt0070363,The Man Who Loved Cat Dancing,0,1973,114,6.2,1494,Le fantôme de Cat Dancing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,en
tt0070379,Mean Streets,0,1973,112,7.2,107656,Mean Streets,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0070423,The Mutations,0,1974,92,5.3,1322,Mutations,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,en
tt0070438,The Neptune Factor,0,1973,98,4.3,1061,L'Odyssée sous la mer,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0070444,Night Watch,0,1973,99,6.3,1651,Terreur dans la nuit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,en
tt0070453,Les noces rouges,0,1973,95,6.9,1862,Les noces rouges,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,fr
tt0070460,La nuit américaine,0,1973,116,8.0,22542,La nuit américaine,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,fr
tt0070464,O Lucky Man!,0,1973,178,7.7,8167,Le Meilleur des mondes possible !,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070468,The Offence,0,1973,112,6.9,6912,The Offence,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0070472,Oklahoma Crude,0,1973,108,6.3,1272,L'or noir de l'Oklahoma,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0070506,Pane e cioccolata,0,1974,100,7.5,1797,Pain et chocolat,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt0070509,The Paper Chase,0,1973,113,7.2,7900,La chasse aux diplômes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070510,Paper Moon,0,1973,102,8.1,46798,La barbe à papa,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070511,Papillon,0,1973,151,8.0,128966,Papillon,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070518,Pat Garrett & Billy the Kid,0,1973,122,7.2,19337,Pat Garrett et Billy le Kid,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0070531,Phase IV,0,1974,84,6.5,8482,Phase IV,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,en
tt0070534,Piedone lo sbirro,0,1973,99,6.7,3764,Un flic hors-la-loi,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt0070557,"Poszukiwany, poszukiwana",0,1973,82,7.5,2176,"Recherché, recherchée",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070565,Il profumo della signora in nero,0,1974,103,6.6,2608,Le Parfum de la dame en noir,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,it
tt0070568,La proprietà non è più un furto,0,1973,126,7.0,1050,"La propriété, c'est plus le vol",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt0070592,Rappresaglia,0,1973,110,6.5,1293,Représailles,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,
tt0070608,Robin Hood,0,1973,83,7.5,124686,Robin des Bois,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070622,Sssssss,0,1973,99,5.4,3594,"SSSSnake, le cobra",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,en
tt0070628,Sanatorium pod Klepsydra,0,1973,124,7.5,4127,La Clepsydre,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,pl
tt0070634,The Satanic Rites of Dracula,0,1973,87,5.5,5981,Dracula vit toujours à Londres,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0070636,Satanico Pandemonium: La Sexorcista,0,1975,89,6.1,1229,Satanic Pandemonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,
tt0070640,Save the Tiger,0,1973,100,6.9,5019,Sauvez le tigre,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070641,Sbatti il mostro in prima pagina,0,1972,86,7.4,1301,Viol en première page,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,it
tt0070643,Scarecrow,0,1973,112,7.2,17158,L'épouvantail,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070653,Scorpio,0,1973,114,6.4,4605,Scorpio,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0070654,Scream Bloody Murder,0,1972,90,4.7,1094,Le manchot,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
tt0070656,Scream Blacula Scream,0,1973,96,5.6,2688,Scream Blacula Scream,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0070666,Serpico,0,1973,130,7.7,120553,Serpico,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070672,The Seven-Ups,0,1973,103,6.8,5515,Police puissance 7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070679,Shaft in Africa,0,1973,112,5.9,2879,Shaft contre les trafiquants d'hommes,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070680,Shamus,0,1973,106,6.0,1352,Le Fauve,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070687,Showdown,0,1973,99,5.9,1028,Duel dans la poussière,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0070689,Siddhartha,0,1972,89,6.6,1213,Siddhartha,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,en
tt0070694,"Silent Night, Bloody Night",0,1972,81,5.3,4297,"Silent Night, Bloody Night",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,en
tt0070698,Sisters,0,1972,93,6.9,17717,Soeurs de sang,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,en
tt0070707,Sleeper,0,1973,89,7.1,42786,Woody et les robots,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,en
tt0070723,Soylent Green,0,1973,97,7.0,63729,Le mystère de la Soylent Green,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,en
tt0070726,The Spook Who Sat by the Door,0,1973,102,7.1,1322,Notre agent de Harlem,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070735,The Sting,0,1973,129,8.3,257214,L'Arnaque,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070736,The Stone Killer,0,1973,95,6.1,3189,Le cercle noir,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0070758,Sutjeska,0,1973,130,6.8,1638,La cinquième offensive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,bs
tt0070770,Tales That Witness Madness,0,1973,90,5.6,1753,Les contes aux limites de la folie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0070782,Terminal Island,0,1973,88,5.2,1120,Le dernier pénitencier,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0070791,Theatre of Blood,0,1973,104,7.1,10882,Théâtre de sang,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0070794,The Thief Who Came to Dinner,0,1973,104,6.1,1004,Le voleur qui vient dîner,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0070800,Tian xia di yi quan,0,1972,105,7.1,3380,La main de fer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,zh
tt0070814,Tom Sawyer,0,1973,103,6.4,2223,Tom Sawyer,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,en
tt0070819,A Touch of Class,0,1973,106,6.5,3118,"Une maîtresse dans les bras, une femme sur le dos",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0070820,Touki-Bouki,0,1973,85,7.0,3165,Le voyage de la Hyène,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,wo
tt0070825,The Train Robbers,0,1973,92,6.4,5939,Les voleurs de trains,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0070826,Le train,0,1973,95,6.9,1392,Le train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,
tt0070827,Traitement de choc,0,1973,91,6.1,1490,Traitement de choc,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,fr
tt0070842,Turks fruit,0,1973,108,7.1,10918,Turkish délices,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,nl
tt0070849,Ultimo tango a Parigi,0,1972,129,6.9,53300,Le dernier Tango à Paris,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,fr
tt0070860,Uuno Turhapuro,0,1973,87,6.0,1004,Bébert Bocal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fi
tt0070861,V boy idut odni 'stariki',0,1974,92,8.3,5046,Seuls les vieux vont au combat,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,ru
tt0070868,The Vault of Horror,0,1973,87,6.5,5480,Le caveau de la terreur,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0070895,Walking Tall,0,1973,125,6.9,5890,Justice sauvage,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070903,The Way We Were,0,1973,118,7.0,24825,Nos plus belles années,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0070909,Westworld,0,1973,88,6.9,57001,Mondwest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,en
tt0070913,Che?,0,1972,114,5.6,3904,Quoi?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt0070915,White Lightning,0,1973,101,6.4,4823,Les bootleggers,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0070917,The Wicker Man,0,1973,88,7.5,79160,The Wicker Man,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,en
tt0070928,The World's Greatest Athlete,0,1973,93,5.7,1599,"Nanou, fils de la jungle",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0070948,Zardoz,0,1974,105,5.8,22417,Zardoz,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,en
tt0070957,Die Zärtlichkeit der Wölfe,0,1973,82,6.3,1412,La tendresse des loups,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0070959,État de siège,0,1972,130,7.7,5362,État de siège,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,fr
tt0071080,11 Harrowhouse,0,1974,94,6.3,1065,"Fric frac, rue des diams",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0071110,Airport 1975,0,1974,107,5.7,10523,747 en péril,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0071115,Alice Doesn't Live Here Anymore,0,1974,112,7.3,23476,Alice n'est plus ici,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0071129,Amarcord,0,1973,123,7.9,43065,Amarcord,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt0071141,Angst essen Seele auf,0,1974,92,8.0,20933,Tous les autres s'appellent Ali,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,de
tt0071143,Animals Are Beautiful People,0,1974,92,8.2,3860,Kalahari,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0071150,L'anticristo,0,1974,112,5.7,1655,Le Baiser de Satan,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,it
tt0071155,The Apprenticeship of Duddy Kravitz,0,1974,120,6.7,2033,L'apprentissage de Duddy Kravitz,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0071159,Arkadas,0,1974,105,7.1,1435,L'ami,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0071200,The Beast Must Die,0,1974,93,5.6,3611,Le mystère de la bête humaine,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,en
tt0071203,Kanashimi no Beradonna,0,1973,86,7.3,5849,Belladonna,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0071206,Benji,0,1974,86,6.1,4794,Benji,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0071212,Chi sei?,0,1974,108,4.7,2276,Le démon aux tripes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0071216,Big Bad Mama,0,1974,84,5.7,2703,Super nanas,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0071221,Black Belt Jones,0,1974,85,6.2,2227,La ceinture noire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0071222,Black Christmas,0,1974,98,7.1,39864,Black Christmas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,en
tt0071229,The Black Windmill,0,1974,106,6.3,2964,Contre une poignée de diamants,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0071230,Blazing Saddles,0,1974,93,7.7,136426,Le shérif est en prison,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0071233,Sangue per Dracula,0,1974,103,6.1,5802,Du sang pour Dracula,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
